,DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,HOME_TEAM_W_L,HOME_QTR1,HOME_QTR2,HOME_QTR3,HOME_QTR4,HOME_OT1,HOME_OT2,HOME_OT3,HOME_OT4,HOME_PTS,AWAY_TEAM_ID,AWAY_TEAM,AWAY_TEAM_W_L,AWAY_QTR1,AWAY_QTR2,AWAY_QTR3,AWAY_QTR4,AWAY_OT1,AWAY_OT2,AWAY_OT3,AWAY_OT4,AWAY_PTS,MOV,QTR1_MOV,QTR2_MOV,QTR3_MOV,HOME_HALFTIME,AWAY_HALFTIME,HALFTIME_MOV,HALFTIME_HOME_FG,HALFTIME_HOME_FG_MISSES,HALFTIME_HOME_FG_PCT,HALFTIME_HOME_REBOUNDS,HALFTIME_VISITING_FG,HALFTIME_VISITING_FG_PCT,HALFTIME_VISITING_MISSES,HALFTIME_VISITING_REBOUNDS,HALFTIME_FG_DIFF,HALFTIME_REBOUNDS_DIFF
694,2016-01-28,21500695,1610612763,MEM,27-20,23,27,26,27,0,0,0,0,103,1610612749,MIL,20-28,27,14,21,21,0,0,0,0,83,20,-4,13,5,50,41,9,36,42,0.461538461538,37,29,0.367088607595,50,46,0.094449853943,-9
695,2016-01-28,21500696,1610612740,NOP,17-28,37,26,29,22,0,0,0,0,114,1610612758,SAC,20-26,19,34,26,26,0,0,0,0,105,9,18,-8,3,63,53,10,40,55,0.421052631579,47,40,0.449438202247,49,40,-0.028385570668,7
696,2016-01-28,21500697,1610612747,LAL,9-39,15,25,31,20,0,0,0,0,91,1610612741,CHI,26-19,32,26,32,24,0,0,0,0,114,-23,-17,-1,-1,40,58,-18,29,53,0.353658536585,41,45,0.483870967742,48,51,-0.130212431157,-10
697,2016-01-29,21500698,1610612738,BOS,27-21,26,32,28,27,0,0,0,0,113,1610612753,ORL,20-25,22,28,27,17,0,0,0,0,94,19,4,4,1,58,50,8,43,43,0.5,46,31,0.397435897436,47,41,0.102564102564,5
698,2016-01-29,21500699,1610612765,DET,25-22,27,31,20,28,0,0,0,0,106,1610612739,CLE,33-12,33,33,30,18,0,0,0,0,114,-8,-6,-2,-10,58,66,-8,40,44,0.47619047619,39,34,0.435897435897,44,47,0.040293040293,-8
699,2016-01-29,21500700,1610612752,NYK,23-26,26,32,27,17,0,0,0,0,102,1610612756,PHX,14-34,16,24,21,23,0,0,0,0,84,18,10,8,6,58,40,18,35,48,0.421686746988,49,33,0.397590361446,50,47,0.024096385542,2
700,2016-01-29,21500701,1610612760,OKC,36-13,22,33,34,27,0,0,0,0,116,1610612745,HOU,25-24,29,29,25,25,0,0,0,0,108,8,-7,4,9,55,58,-3,41,45,0.476744186047,57,36,0.378947368421,59,40,0.097796817626,17
701,2016-01-29,21500702,1610612742,DAL,27-22,25,26,20,20,0,0,0,0,91,1610612751,BKN,12-35,18,21,16,24,0,0,0,0,79,12,7,5,4,51,39,12,32,43,0.426666666667,49,27,0.350649350649,50,44,0.076017316018,5
702,2016-01-29,21500703,1610612749,MIL,20-29,28,20,35,20,0,0,0,0,103,1610612748,MIA,26-21,33,22,26,26,0,0,0,0,107,-4,-5,-2,9,48,55,-7,37,42,0.46835443038,40,36,0.493150684932,37,34,-0.024796254552,6
703,2016-01-29,21500704,1610612762,UTA,21-25,27,29,26,21,0,0,0,0,103,1610612750,MIN,14-34,29,26,14,21,0,0,0,0,90,13,-2,3,12,56,55,1,39,36,0.52,40,34,0.459459459459,40,38,0.060540540541,2
704,2016-01-29,21500705,1610612757,POR,22-26,21,29,33,26,0,0,0,0,109,1610612766,CHA,22-25,25,20,24,22,0,0,0,0,91,18,-4,9,9,50,45,5,44,47,0.483516483516,51,30,0.379746835443,49,47,0.103769648073,4
705,2016-01-29,21500706,1610612746,LAC,31-16,28,26,24,27,0,0,0,0,105,1610612747,LAL,9-40,29,20,22,22,0,0,0,0,93,12,-1,6,2,54,49,5,38,41,0.481012658228,38,33,0.428571428571,44,48,0.052441229657,-10
706,2016-01-30,21500707,1610612755,PHI,7-41,28,26,18,33,0,0,0,0,105,1610612744,GSW,43-4,34,39,18,17,0,0,0,0,108,-3,-6,-13,0,54,73,-19,40,50,0.444444444444,40,45,0.483870967742,48,57,-0.039426523298,-17
707,2016-01-30,21500708,1610612761,TOR,32-15,26,29,26,30,0,0,0,0,111,1610612765,DET,25-23,17,30,25,35,0,0,0,0,107,4,9,-1,1,55,47,8,32,42,0.432432432432,45,37,0.435294117647,48,39,-0.002861685215,6
708,2016-01-30,21500709,1610612754,IND,25-22,35,24,21,19,10,0,0,0,109,1610612743,DEN,18-30,27,24,32,16,6,0,0,0,105,4,8,0,-11,59,51,8,42,56,0.428571428571,49,40,0.459770114943,47,45,-0.031198686372,4
709,2016-01-30,21500710,1610612740,NOP,18-28,16,28,27,34,0,0,0,0,105,1610612751,BKN,12-36,22,29,15,37,0,0,0,0,103,2,-6,-1,12,44,51,-7,40,50,0.444444444444,48,39,0.469879518072,44,44,-0.025435073628,4
710,2016-01-30,21500711,1610612745,HOU,25-25,32,30,26,34,0,0,0,0,122,1610612764,WAS,21-24,28,31,31,33,0,0,0,0,123,-1,4,-1,-5,62,59,3,40,45,0.470588235294,37,44,0.517647058824,41,45,-0.04705882353,-8
711,2016-01-30,21500712,1610612763,MEM,28-20,36,29,27,29,0,0,0,0,121,1610612758,SAC,20-27,22,29,26,40,0,0,0,0,117,4,14,0,1,65,51,14,38,38,0.5,32,37,0.406593406593,54,51,0.093406593407,-19
712,2016-01-30,21500713,1610612739,CLE,34-12,37,29,26,25,0,0,0,0,117,1610612759,SAS,39-8,30,19,27,27,0,0,0,0,103,14,7,10,-1,66,49,17,41,37,0.525641025641,43,38,0.481012658228,41,32,0.044628367413,11
713,2016-01-31,21500714,1610612746,LAC,32-16,24,27,33,36,0,0,0,0,120,1610612741,CHI,26-20,22,25,26,20,0,0,0,0,93,27,2,2,7,51,47,4,42,39,0.518518518519,46,38,0.417582417582,53,42,0.100936100937,4
714,2016-01-31,21500715,1610612748,MIA,27-21,27,20,28,30,0,0,0,0,105,1610612737,ATL,27-22,17,17,28,25,0,0,0,0,87,18,10,3,0,47,34,13,38,42,0.475,47,27,0.385714285714,43,31,0.089285714286,16
715,2016-01-31,21500716,1610612753,ORL,21-25,24,23,34,38,0,0,0,0,119,1610612738,BOS,27-22,32,22,27,33,0,0,0,0,114,5,-8,1,7,47,54,-7,40,38,0.512820512821,50,38,0.413043478261,54,41,0.09977703456,9
716,2016-01-31,21500717,1610612742,DAL,28-22,21,30,17,23,0,0,0,0,91,1610612756,PHX,14-35,23,22,24,9,0,0,0,0,78,13,-2,8,-7,51,45,6,29,47,0.381578947368,42,25,0.347222222222,47,44,0.034356725146,-2
717,2016-01-31,21500718,1610612752,NYK,23-27,20,29,16,30,0,0,0,0,95,1610612744,GSW,44-4,18,37,27,34,0,0,0,0,116,-21,2,-8,-11,49,55,-6,30,57,0.344827586207,41,42,0.575342465753,31,44,-0.230514879546,-3
718,2016-01-31,21500719,1610612757,POR,23-26,21,27,15,33,0,0,0,0,96,1610612750,MIN,14-35,21,18,26,28,0,0,0,0,93,3,0,9,-11,48,39,9,29,44,0.397260273973,37,33,0.423076923077,45,49,-0.025816649104,-12
719,2016-01-31,21500720,1610612747,LAL,9-41,16,27,17,22,0,0,0,0,82,1610612766,CHA,23-25,21,37,25,18,0,0,0,0,101,-19,-5,-10,-8,43,58,-15,24,53,0.311688311688,42,35,0.368421052632,60,58,-0.056732740944,-16
720,2016-02-01,21500721,1610612754,IND,25-23,26,23,30,17,10,0,0,0,106,1610612739,CLE,35-12,33,27,15,21,15,0,0,0,111,-5,-7,-4,15,49,60,-11,42,58,0.42,44,41,0.482352941176,44,45,-0.062352941176,-1
721,2016-02-01,21500722,1610612751,BKN,12-37,26,31,18,25,0,0,0,0,100,1610612765,DET,26-23,28,26,24,27,0,0,0,0,105,-5,-2,5,-6,57,54,3,37,42,0.46835443038,39,42,0.428571428571,56,49,0.039783001809,-10
722,2016-02-01,21500723,1610612737,ATL,28-22,27,26,33,26,0,0,0,0,112,1610612742,DAL,28-23,15,31,27,24,0,0,0,0,97,15,12,-5,6,53,46,7,42,38,0.525,50,30,0.357142857143,54,37,0.167857142857,13
723,2016-02-01,21500724,1610612740,NOP,18-29,27,25,23,20,0,0,0,0,95,1610612763,MEM,29-20,22,32,23,33,0,0,0,0,110,-15,5,-7,0,52,54,-2,35,52,0.402298850575,37,42,0.6,28,40,-0.197701149425,-3
724,2016-02-01,21500725,1610612760,OKC,37-13,36,28,28,22,0,0,0,0,114,1610612764,WAS,21-25,26,26,24,22,0,0,0,0,98,16,10,2,4,64,52,12,39,40,0.493670886076,53,39,0.458823529412,46,27,0.034847356664,26
725,2016-02-01,21500726,1610612759,SAS,40-8,35,17,23,32,0,0,0,0,107,1610612753,ORL,21-26,24,20,26,22,0,0,0,0,92,15,11,-3,-3,52,44,8,37,37,0.5,42,39,0.40625,57,51,0.09375,-9
726,2016-02-01,21500727,1610612743,DEN,19-30,28,32,20,32,0,0,0,0,112,1610612761,TOR,32-16,28,21,16,28,0,0,0,0,93,19,0,11,4,60,49,11,45,38,0.542168674699,49,26,0.346666666667,49,35,0.195502008032,14
727,2016-02-01,21500728,1610612762,UTA,22-25,26,21,20,26,12,0,0,0,105,1610612741,CHI,26-21,26,25,17,25,3,0,0,0,96,9,0,-4,3,47,51,-4,37,47,0.440476190476,50,36,0.413793103448,51,42,0.026683087028,8
728,2016-02-01,21500729,1610612758,SAC,21-27,25,28,21,37,0,0,0,0,111,1610612749,MIL,20-30,32,24,18,30,0,0,0,0,104,7,-7,4,3,53,56,-3,36,47,0.433734939759,53,42,0.5,42,37,-0.066265060241,16
729,2016-02-02,21500730,1610612752,NYK,23-28,22,25,18,24,0,0,0,0,89,1610612738,BOS,28-22,21,24,25,27,0,0,0,0,97,-8,1,1,-7,47,45,2,29,51,0.3625,50,40,0.444444444444,50,45,-0.081944444444,5
730,2016-02-02,21500731,1610612745,HOU,26-25,31,29,27,28,0,0,0,0,115,1610612748,MIA,27-22,31,24,25,22,0,0,0,0,102,13,0,5,2,60,55,5,44,40,0.52380952381,34,38,0.447058823529,47,51,0.076750700281,-17
731,2016-02-02,21500732,1610612756,PHX,14-36,32,13,26,26,0,0,0,0,97,1610612761,TOR,33-16,28,24,26,26,0,0,0,0,104,-7,4,-11,0,45,52,-7,35,42,0.454545454545,38,33,0.458333333333,39,35,-0.003787878788,3
732,2016-02-02,21500733,1610612757,POR,24-26,27,29,23,28,0,0,0,0,107,1610612749,MIL,20-31,19,30,24,22,0,0,0,0,95,12,8,-1,-1,56,49,7,38,46,0.452380952381,49,37,0.435294117647,48,43,0.017086834734,6
733,2016-02-02,21500734,1610612747,LAL,10-41,27,39,26,27,0,0,0,0,119,1610612750,MIN,14-36,26,26,29,34,0,0,0,0,115,4,1,13,-3,66,52,14,39,40,0.493670886076,31,45,0.569620253165,34,33,-0.075949367089,-2
734,2016-02-03,21500735,1610612766,CHA,24-25,23,26,33,24,0,0,0,0,106,1610612739,CLE,35-13,23,35,17,22,0,0,0,0,97,9,0,-9,16,49,58,-9,39,40,0.493670886076,49,36,0.444444444444,45,28,0.049226441632,21
735,2016-02-03,21500736,1610612755,PHI,7-42,17,25,20,24,0,0,0,0,86,1610612737,ATL,29-22,27,31,30,36,0,0,0,0,124,-38,-10,-6,-10,42,58,-16,33,49,0.40243902439,38,41,0.488095238095,43,50,-0.085656213705,-12
736,2016-02-03,21500737,1610612738,BOS,29-22,27,29,22,24,0,0,0,0,102,1610612765,DET,26-24,16,20,24,35,0,0,0,0,95,7,11,9,-2,56,36,20,41,54,0.431578947368,49,32,0.376470588235,53,48,0.055108359133,1
737,2016-02-03,21500738,1610612751,BKN,12-38,23,20,34,23,0,0,0,0,100,1610612754,IND,26-23,26,36,25,27,0,0,0,0,114,-14,-3,-16,9,43,62,-19,33,45,0.423076923077,40,43,0.494252873563,44,44,-0.071175950486,-4
738,2016-02-03,21500739,1610612764,WAS,21-26,28,32,32,29,0,0,0,0,121,1610612744,GSW,45-4,43,31,29,31,0,0,0,0,134,-13,-15,1,3,60,74,-14,44,45,0.494382022472,38,48,0.521739130435,44,49,-0.027357107963,-11
739,2016-02-03,21500740,1610612760,OKC,38-13,32,34,30,21,0,0,0,0,117,1610612753,ORL,21-27,32,33,29,20,0,0,0,0,114,3,0,1,1,66,65,1,44,49,0.47311827957,50,45,0.483870967742,48,39,-0.010752688172,11
740,2016-02-03,21500741,1610612742,DAL,28-24,21,25,19,25,0,0,0,0,90,1610612748,MIA,28-22,21,26,27,19,0,0,0,0,93,-3,0,-1,-8,46,47,-1,32,53,0.376470588235,46,34,0.4,51,54,-0.023529411765,-8
741,2016-02-03,21500742,1610612759,SAS,41-8,30,23,30,27,0,0,0,0,110,1610612740,NOP,18-30,27,18,34,18,0,0,0,0,97,13,3,5,-4,53,45,8,39,39,0.5,36,41,0.455555555556,49,45,0.044444444444,-9
742,2016-02-03,21500743,1610612762,UTA,23-25,21,19,21,24,0,0,0,0,85,1610612743,DEN,19-31,23,23,17,18,0,0,0,0,81,4,-2,-4,4,40,46,-6,32,41,0.438356164384,38,26,0.371428571429,44,41,0.066927592955,-3
743,2016-02-03,21500744,1610612758,SAC,21-28,25,32,18,27,0,0,0,0,102,1610612741,CHI,27-21,34,26,20,27,0,0,0,0,107,-5,-9,6,-2,57,60,-3,40,46,0.46511627907,45,36,0.428571428571,48,49,0.036544850499,-4
744,2016-02-03,21500745,1610612746,LAC,32-17,27,28,19,28,0,0,0,0,102,1610612750,MIN,15-36,27,26,23,32,0,0,0,0,108,-6,0,2,-4,55,53,2,32,42,0.432432432432,35,37,0.493333333333,38,42,-0.060900900901,-7
745,2016-02-04,21500746,1610612765,DET,27-24,27,33,18,33,0,0,0,0,111,1610612752,NYK,23-29,15,21,35,34,0,0,0,0,105,6,12,12,-17,60,36,24,38,39,0.493506493506,42,35,0.421686746988,48,43,0.071819746518,-1
746,2016-02-04,21500747,1610612740,NOP,18-31,28,20,21,27,0,0,0,0,96,1610612747,LAL,11-41,26,33,20,20,0,0,0,0,99,-3,2,-13,1,48,59,-11,38,46,0.452380952381,40,36,0.461538461538,42,48,-0.009157509157,-8
747,2016-02-04,21500748,1610612757,POR,24-27,25,26,24,28,0,0,0,0,103,1610612761,TOR,34-16,37,22,23,28,0,0,0,0,110,-7,-12,4,1,51,59,-8,38,43,0.469135802469,40,39,0.464285714286,45,45,0.004850088183,-5
748,2016-02-04,21500749,1610612756,PHX,14-37,28,31,21,25,0,0,0,0,105,1610612745,HOU,27-25,19,37,32,23,0,0,0,0,111,-6,9,-6,-11,59,56,3,31,51,0.378048780488,54,36,0.423529411765,49,49,-0.045480631277,5
749,2016-02-05,21500750,1610612737,ATL,30-22,26,24,23,29,0,0,0,0,102,1610612754,IND,26-24,29,22,21,24,0,0,0,0,96,6,-3,2,2,50,51,-1,38,37,0.506666666667,32,37,0.411111111111,53,53,0.095555555556,-21
750,2016-02-05,21500751,1610612766,CHA,24-26,31,16,26,22,0,0,0,0,95,1610612748,MIA,29-22,25,22,20,31,0,0,0,0,98,-3,6,-6,6,47,47,0,36,45,0.444444444444,41,41,0.445652173913,51,48,-0.001207729469,-7
751,2016-02-05,21500752,1610612753,ORL,21-28,20,24,29,20,0,0,0,0,93,1610612746,LAC,33-17,28,27,22,30,0,0,0,0,107,-14,-8,-3,7,44,55,-11,31,47,0.397435897436,39,40,0.540540540541,34,44,-0.143104643105,-5
752,2016-02-05,21500753,1610612764,WAS,22-26,38,22,22,24,0,0,0,0,106,1610612755,PHI,7-43,18,29,25,22,0,0,0,0,94,12,20,-7,-3,60,47,13,38,40,0.487179487179,46,34,0.404761904762,50,38,0.082417582417,8
753,2016-02-05,21500754,1610612751,BKN,13-38,33,32,38,25,0,0,0,0,128,1610612758,SAC,21-29,25,36,24,34,0,0,0,0,119,9,8,-4,14,65,61,4,48,38,0.558139534884,46,44,0.5,44,31,0.058139534884,15
754,2016-02-05,21500755,1610612739,CLE,35-14,32,17,24,30,0,0,0,0,103,1610612738,BOS,30-22,20,23,22,39,0,0,0,0,104,-1,12,-6,2,49,43,6,36,50,0.418604651163,47,38,0.431818181818,50,49,-0.013213530655,-2
755,2016-02-05,21500756,1610612752,NYK,23-30,18,22,22,23,0,0,0,0,85,1610612763,MEM,30-20,24,26,19,22,0,0,0,0,91,-6,-6,-4,3,40,50,-10,30,50,0.375,47,32,0.426666666667,43,37,-0.051666666667,10
756,2016-02-05,21500757,1610612743,DEN,20-31,30,25,18,42,0,0,0,0,115,1610612741,CHI,27-22,26,31,32,21,0,0,0,0,110,5,4,-6,-14,55,57,-2,37,48,0.435294117647,48,42,0.45652173913,50,40,-0.021227621483,8
757,2016-02-05,21500758,1610612762,UTA,24-25,18,22,21,23,0,0,0,0,84,1610612749,MIL,20-32,19,25,16,21,0,0,0,0,81,3,-1,-3,5,40,44,-4,26,47,0.356164383562,45,28,0.405797101449,41,41,-0.049632717887,4
758,2016-02-05,21500759,1610612742,DAL,28-25,12,14,34,30,0,0,0,0,90,1610612759,SAS,42-8,27,35,26,28,0,0,0,0,116,-26,-15,-21,8,26,62,-36,24,38,0.387096774194,33,36,0.514285714286,34,40,-0.127188940092,-7
759,2016-02-06,21500760,1610612745,HOU,27-26,23,13,17,26,0,0,0,0,79,1610612757,POR,25-27,29,26,19,22,0,0,0,0,96,-17,-6,-13,-2,36,55,-19,24,52,0.315789473684,43,35,0.402298850575,52,54,-0.086509376891,-11
760,2016-02-06,21500761,1610612766,CHA,25-26,25,23,30,30,0,0,0,0,108,1610612764,WAS,22-27,25,33,17,29,0,0,0,0,104,4,0,-10,13,48,58,-10,37,43,0.4625,43,37,0.435294117647,48,44,0.027205882353,-1
761,2016-02-06,21500762,1610612754,IND,27-24,34,28,25,25,0,0,0,0,112,1610612765,DET,27-25,22,26,33,23,0,0,0,0,104,8,12,2,-8,62,48,14,38,35,0.520547945205,41,38,0.481012658228,41,38,0.039535286977,3
762,2016-02-06,21500763,1610612739,CLE,36-14,28,26,20,25,0,0,0,0,99,1610612740,NOP,18-32,20,23,27,14,0,0,0,0,84,15,8,3,-7,54,43,11,35,51,0.406976744186,49,33,0.383720930233,53,42,0.023255813953,7
763,2016-02-06,21500764,1610612755,PHI,8-43,24,17,28,34,0,0,0,0,103,1610612751,BKN,13-39,12,27,25,34,0,0,0,0,98,5,12,-10,3,41,39,2,36,43,0.455696202532,42,35,0.460526315789,41,36,-0.004830113257,6
764,2016-02-06,21500765,1610612763,MEM,30-21,30,22,28,22,8,0,0,0,110,1610612742,DAL,29-25,25,29,25,23,12,0,0,0,114,-4,5,-7,3,52,54,-2,42,44,0.488372093023,51,34,0.404761904762,50,42,0.083610188261,9
765,2016-02-06,21500766,1610612750,MIN,16-36,26,23,35,28,0,0,0,0,112,1610612741,CHI,27-23,21,34,29,21,0,0,0,0,105,7,5,-11,6,49,55,-6,42,42,0.5,45,39,0.464285714286,45,31,0.035714285714,14
766,2016-02-06,21500767,1610612759,SAS,43-8,29,25,25,27,0,0,0,0,106,1610612747,LAL,11-42,20,31,30,21,0,0,0,0,102,4,9,-6,-5,54,51,3,36,49,0.423529411765,51,34,0.395348837209,52,46,0.028180574556,5
767,2016-02-06,21500768,1610612756,PHX,14-38,12,23,23,31,0,0,0,0,89,1610612762,UTA,25-25,31,22,18,27,0,0,0,0,98,-9,-19,1,5,35,53,-18,29,50,0.367088607595,39,33,0.428571428571,44,44,-0.061482820976,-5
768,2016-02-06,21500769,1610612744,GSW,46-4,36,37,18,25,0,0,0,0,116,1610612760,OKC,38-14,31,28,24,25,0,0,0,0,108,8,5,9,-6,73,59,14,40,49,0.449438202247,46,34,0.409638554217,49,50,0.03979964803,-4
769,2016-02-07,21500770,1610612752,NYK,23-31,20,29,30,17,0,0,0,0,96,1610612743,DEN,21-31,31,29,17,24,0,0,0,0,101,-5,-11,0,13,49,60,-11,35,47,0.426829268293,46,37,0.43023255814,49,48,-0.003403289847,-2
770,2016-02-07,21500771,1610612753,ORL,22-28,30,18,23,25,0,0,0,0,96,1610612737,ATL,30-23,19,22,19,34,0,0,0,0,94,2,11,-4,4,48,41,7,38,46,0.452380952381,43,32,0.363636363636,56,50,0.088744588745,-7
771,2016-02-07,21500772,1610612748,MIA,29-23,19,26,20,28,0,0,0,0,93,1610612746,LAC,34-17,15,31,27,27,0,0,0,0,100,-7,4,-5,-7,45,46,-1,32,50,0.390243902439,53,36,0.45,44,42,-0.059756097561,11
772,2016-02-07,21500773,1610612738,BOS,31-22,46,28,21,33,0,0,0,0,128,1610612758,SAC,21-30,37,21,29,32,0,0,0,0,119,9,9,7,-8,74,58,16,48,40,0.545454545455,49,45,0.483870967742,48,32,0.061583577713,17
773,2016-02-08,21500774,1610612766,CHA,26-26,38,19,30,21,0,0,0,0,108,1610612741,CHI,27-24,20,22,23,26,0,0,0,0,91,17,18,-3,7,57,42,15,34,45,0.430379746835,56,35,0.388888888889,55,41,0.041490857946,15
774,2016-02-08,21500775,1610612739,CLE,37-14,31,30,30,29,0,0,0,0,120,1610612758,SAC,21-31,23,22,25,30,0,0,0,0,100,20,8,8,5,61,45,16,44,49,0.47311827957,53,35,0.432098765432,46,44,0.041019514138,9
775,2016-02-08,21500776,1610612754,IND,28-24,23,23,18,25,0,0,0,0,89,1610612747,LAL,11-43,22,16,21,28,0,0,0,0,87,2,1,7,-3,46,38,8,28,47,0.373333333333,53,24,0.272727272727,64,51,0.100606060606,2
776,2016-02-08,21500777,1610612755,PHI,8-44,25,34,14,15,4,0,0,0,92,1610612746,LAC,35-17,22,27,16,23,10,0,0,0,98,-6,3,7,-2,59,49,10,34,56,0.377777777778,54,34,0.36170212766,60,52,0.016075650118,2
777,2016-02-08,21500778,1610612751,BKN,14-39,26,29,26,24,0,0,0,0,105,1610612743,DEN,21-32,22,27,29,26,0,0,0,0,104,1,4,2,-3,55,49,6,40,39,0.506329113924,39,39,0.448275862069,48,42,0.058053251855,-3
778,2016-02-08,21500779,1610612765,DET,27-26,24,19,22,24,0,0,0,0,89,1610612761,TOR,35-16,19,30,21,33,0,0,0,0,103,-14,5,-11,1,43,49,-6,36,44,0.45,39,39,0.557142857143,31,36,-0.107142857143,3
779,2016-02-08,21500780,1610612737,ATL,30-24,30,24,29,18,9,0,0,0,110,1610612753,ORL,23-28,18,23,31,29,16,0,0,0,117,-7,12,1,-2,54,41,13,43,49,0.467391304348,47,45,0.489130434783,47,47,-0.021739130435,0
780,2016-02-08,21500781,1610612763,MEM,30-22,27,22,29,24,4,0,0,0,106,1610612757,POR,26-27,25,26,27,24,10,0,0,0,112,-6,2,-4,2,49,51,-2,42,43,0.494117647059,39,44,0.494382022472,45,37,-0.000264375413,2
781,2016-02-08,21500782,1610612750,MIN,16-37,22,24,24,32,0,0,0,0,102,1610612740,NOP,19-32,28,35,32,21,0,0,0,0,116,-14,-6,-11,-8,46,63,-17,34,45,0.430379746835,50,46,0.479166666667,50,41,-0.048786919832,9
782,2016-02-08,21500783,1610612756,PHX,14-39,19,38,28,21,0,0,0,0,106,1610612760,OKC,39-14,28,29,32,33,0,0,0,0,122,-16,-9,9,-4,57,57,0,34,36,0.485714285714,36,40,0.481927710843,43,38,0.003786574871,-2
783,2016-02-09,21500784,1610612748,MIA,29-24,24,23,28,26,0,0,0,0,101,1610612759,SAS,44-8,20,34,31,34,0,0,0,0,119,-18,4,-11,-3,47,54,-7,35,30,0.538461538462,31,46,0.522727272727,42,43,0.015734265735,-12
784,2016-02-09,21500785,1610612752,NYK,23-32,21,29,33,25,0,0,0,0,108,1610612764,WAS,23-27,35,28,20,28,0,0,0,0,111,-3,-14,1,13,50,63,-13,37,39,0.486842105263,46,39,0.5,39,32,-0.013157894737,14
785,2016-02-09,21500786,1610612749,MIL,21-32,26,27,40,19,0,0,0,0,112,1610612738,BOS,31-23,30,24,20,37,0,0,0,0,111,1,-4,3,20,53,54,-1,45,43,0.511363636364,38,38,0.457831325301,45,44,0.053532311063,-6
786,2016-02-09,21500787,1610612742,DAL,29-26,29,29,29,23,9,0,0,0,119,1610612762,UTA,26-25,21,30,27,32,11,0,0,0,121,-2,8,-1,2,58,51,7,29,39,0.426470588235,36,45,0.505617977528,44,44,-0.079147389293,-8
787,2016-02-09,21500788,1610612744,GSW,47-4,42,27,24,30,0,0,0,0,123,1610612745,HOU,27-27,27,39,27,17,0,0,0,0,110,13,15,-12,-3,69,66,3,40,50,0.444444444444,49,37,0.425287356322,50,43,0.019157088122,6
788,2016-02-10,21500789,1610612754,IND,28-25,25,18,27,25,0,0,0,0,95,1610612766,CHA,27-26,25,35,29,28,0,0,0,0,117,-22,0,-17,-2,43,60,-17,39,52,0.428571428571,39,45,0.51724137931,42,45,-0.088669950739,-6
789,2016-02-10,21500790,1610612753,ORL,23-29,23,28,28,17,0,0,0,0,96,1610612759,SAS,45-8,29,21,17,31,0,0,0,0,98,-2,-6,7,11,51,50,1,36,54,0.4,50,36,0.413793103448,51,44,-0.013793103448,6
790,2016-02-10,21500791,1610612755,PHI,8-45,30,33,24,23,0,0,0,0,110,1610612758,SAC,22-31,24,24,27,39,0,0,0,0,114,-4,6,9,-3,63,48,15,42,49,0.461538461538,44,44,0.505747126437,43,44,-0.044208664899,0
791,2016-02-10,21500792,1610612738,BOS,32-23,33,38,27,24,17,0,0,0,139,1610612746,LAC,35-18,37,27,27,31,12,0,0,0,134,5,-4,11,0,71,64,7,44,48,0.478260869565,43,44,0.517647058824,41,44,-0.039386189259,-1
792,2016-02-10,21500793,1610612751,BKN,14-40,27,18,18,27,0,0,0,0,90,1610612763,MEM,31-22,22,28,39,20,0,0,0,0,109,-19,5,-10,-21,45,50,-5,33,38,0.464788732394,35,42,0.506024096386,41,35,-0.041235363992,0
793,2016-02-10,21500794,1610612765,DET,27-27,22,31,18,21,0,0,0,0,92,1610612743,DEN,22-32,20,32,23,28,0,0,0,0,103,-11,2,-1,-5,53,52,1,37,50,0.425287356322,42,38,0.463414634146,44,47,-0.038127277824,-5
794,2016-02-10,21500795,1610612739,CLE,38-14,35,29,29,27,0,0,0,0,120,1610612747,LAL,11-44,25,22,27,37,0,0,0,0,111,9,10,7,2,64,47,17,46,46,0.5,46,36,0.428571428571,48,44,0.071428571429,2
795,2016-02-10,21500796,1610612741,CHI,27-25,29,19,25,17,0,0,0,0,90,1610612737,ATL,31-24,28,25,38,22,0,0,0,0,113,-23,1,-6,-13,48,53,-5,35,48,0.421686746988,45,43,0.477777777778,47,46,-0.05609103079,-1
796,2016-02-10,21500797,1610612750,MIN,17-37,26,29,33,29,0,0,0,0,117,1610612761,TOR,35-17,32,36,21,23,0,0,0,0,112,5,-6,-7,12,55,68,-13,35,41,0.460526315789,45,38,0.447058823529,47,40,0.01346749226,5
797,2016-02-10,21500798,1610612740,NOP,20-32,20,27,24,29,0,0,0,0,100,1610612762,UTA,26-26,22,23,32,19,0,0,0,0,96,4,-2,4,-8,47,45,2,38,43,0.469135802469,40,33,0.471428571429,37,44,-0.00229276896,-4
798,2016-02-10,21500799,1610612756,PHX,14-40,28,15,32,29,0,0,0,0,104,1610612744,GSW,48-4,29,28,34,21,0,0,0,0,112,-8,-1,-13,-2,43,57,-14,39,52,0.428571428571,50,34,0.395348837209,52,50,0.033222591362,0
799,2016-02-10,21500800,1610612757,POR,27-27,29,28,35,24,0,0,0,0,116,1610612745,HOU,27-28,29,17,35,22,0,0,0,0,103,13,0,11,0,57,46,11,41,48,0.460674157303,49,36,0.473684210526,40,40,-0.013010053223,9
